Event,Time,Cell,Notes
Duplicate,43.07453167079814,e764e494-f9b0-11ed-213b-5b55f814a15f,"Base.UUID[UUID(""e764dcce-f9b0-11ed-3d4a-219f1bb063a5"")]"
Duplicate,43.07453167079814,e764e494-f9b0-11ed-3073-4b84f1272eec,"Base.UUID[UUID(""e764dcce-f9b0-11ed-3d4a-219f1bb063a5"")]"
Duplicate,43.27294500449527,e764e60e-f9b0-11ed-3c63-af521a7683fe,"Base.UUID[UUID(""e764cbec-f9b0-11ed-078e-19dd6b98d4f6"")]"
Duplicate,43.27294500449527,e764e60e-f9b0-11ed-2119-bd3c89260bff,"Base.UUID[UUID(""e764cbec-f9b0-11ed-078e-19dd6b98d4f6"")]"
Death,43.31496650476581,e764bf8c-f9b0-11ed-05d7-eb8ca8ddb63b,UndefInitializer()
Duplicate,43.665830101136095,e764e8cc-f9b0-11ed-0cf4-83b41334bc6d,"Base.UUID[UUID(""e764db52-f9b0-11ed-3d4b-af97235d2123"")]"
Duplicate,43.665830101136095,e764e8cc-f9b0-11ed-30fd-59d2a7da4e46,"Base.UUID[UUID(""e764db52-f9b0-11ed-3d4b-af97235d2123"")]"
Duplicate,44.03550695849655,e764ea34-f9b0-11ed-09c2-7fcf55a61cf1,"Base.UUID[UUID(""e764e246-f9b0-11ed-3973-bfa5c42acee3"")]"
Duplicate,44.03550695849655,e764ea34-f9b0-11ed-07dc-abb538a592ec,"Base.UUID[UUID(""e764e246-f9b0-11ed-3973-bfa5c42acee3"")]"
Duplicate,44.83105045083033,e764ebe2-f9b0-11ed-17c2-a30289332dcb,"Base.UUID[UUID(""e764d38c-f9b0-11ed-00ac-1187f9208ff1"")]"
Duplicate,44.83105045083033,e764ebe2-f9b0-11ed-3316-07a54ddc1bc9,"Base.UUID[UUID(""e764d38c-f9b0-11ed-00ac-1187f9208ff1"")]"
Duplicate,45.25839260379212,e764ed22-f9b0-11ed-0381-87267a28a307,"Base.UUID[UUID(""e764e246-f9b0-11ed-2b8b-e7227413f88d"")]"
Duplicate,45.25839260379212,e764ed22-f9b0-11ed-2860-e30b13abec76,"Base.UUID[UUID(""e764e246-f9b0-11ed-2b8b-e7227413f88d"")]"
Duplicate,45.62681150449966,e764ef34-f9b0-11ed-034c-b383f5fdd17c,"Base.UUID[UUID(""e7648af8-f9b0-11ed-0379-5b012ddd8810"")]"
Duplicate,45.62681150449966,e764ef34-f9b0-11ed-3e56-dd8e27edcb88,"Base.UUID[UUID(""e7648af8-f9b0-11ed-0379-5b012ddd8810"")]"
