Event,Time,Cell,Notes
Duplicate,47.07451074834181,61eb6810-6756-11ee-0e5d-d9e15af857fe,"Base.UUID[UUID(""61e8f710-6756-11ee-0a78-c5f212e10ba6"")]"
Mutation,47.578023929008154,61eb6810-6756-11ee-0705-7953d8179710,"Any[UUID(""61eb6810-6756-11ee-0a28-d772c23e8b9a""), 455]"
Duplicate,47.578023929008154,61eb6810-6756-11ee-34b3-6b27f494446a,"Base.UUID[UUID(""61eb6810-6756-11ee-0a28-d772c23e8b9a"")]"
Death,47.831462406618996,61eb6810-6756-11ee-3e56-dd8e27edcb88,UndefInitializer()
Duplicate,47.842081799276286,64cf2710-6756-11ee-3dc1-6d2a96c5c5de,"Base.UUID[UUID(""61e8f710-6756-11ee-08dc-a71d423a1929"")]"
Duplicate,47.842081799276286,64cf2710-6756-11ee-2fec-9be1b3be991e,"Base.UUID[UUID(""61e8f710-6756-11ee-08dc-a71d423a1929"")]"
Death,48.29230800790651,61bbcc90-6756-11ee-2f84-c156cc6eb3f3,UndefInitializer()
Duplicate,48.68278545692232,64cf4e20-6756-11ee-0e0d-7199edbf581b,"Base.UUID[UUID(""61e8f710-6756-11ee-11d6-25c543d5ae81"")]"
Duplicate,48.68278545692232,64cf4e20-6756-11ee-3ebc-7d03e16c4657,"Base.UUID[UUID(""61e8f710-6756-11ee-11d6-25c543d5ae81"")]"
Duplicate,48.935571299871775,64cf7530-6756-11ee-0b91-412e26f96f1c,"Base.UUID[UUID(""61eb6810-6756-11ee-0705-7953d8179710"")]"
Duplicate,48.935571299871775,64cf7530-6756-11ee-3248-2992dad3afef,"Base.UUID[UUID(""61eb6810-6756-11ee-0705-7953d8179710"")]"
Duplicate,49.083482122928345,64cf7530-6756-11ee-2a72-91bd314b1191,"Base.UUID[UUID(""61eb6810-6756-11ee-34b3-6b27f494446a"")]"
Duplicate,49.083482122928345,64cf7530-6756-11ee-0cb1-c770718953a8,"Base.UUID[UUID(""61eb6810-6756-11ee-34b3-6b27f494446a"")]"
Death,49.212450428979814,61e8f710-6756-11ee-30e2-b35dea29b967,UndefInitializer()
Death,49.289408422502284,64cf4e20-6756-11ee-3ebc-7d03e16c4657,UndefInitializer()
